iz,z,n_ivols,group_id,r,xi,bin_idx
iz271,0.0,100,0,1.6475639010631675,2.819236603870276,8
iz271,0.0,100,1,1.6468955624078474,2.853421591457886,8
iz271,0.0,100,2,1.6464899231363328,2.8612295880347345,8
iz271,0.0,100,3,1.6482837370197652,2.8331730641307042,8
iz271,0.0,100,0,2.2866670631644794,1.7948200389442341,9
iz271,0.0,100,1,2.2881082599684452,1.8123614796715537,9
iz271,0.0,100,2,2.287904262358723,1.79316773571917,9
iz271,0.0,100,3,2.287017382468659,1.8152545067946204,9
iz271,0.0,100,0,3.176804198190064,1.1251750477124065,10
iz271,0.0,100,1,3.17759442270033,1.1282293403965435,10
iz271,0.0,100,2,3.17748119513686,1.1403258384506216,10
iz271,0.0,100,3,3.176290225590271,1.1409314538336028,10
iz271,0.0,100,0,4.411920556339523,0.7065058502879724,11
iz271,0.0,100,1,4.410975300510629,0.7033775283628145,11
iz271,0.0,100,2,4.412046608855177,0.7137163932821331,11
iz271,0.0,100,3,4.411567935140427,0.720338425926744,11
iz271,0.0,100,0,6.1268918818460625,0.4397192677808046,12
iz271,0.0,100,1,6.12707778860273,0.4388724190652282,12
iz271,0.0,100,2,6.12751304484598,0.44498232210379207,12
iz271,0.0,100,3,6.127430232699261,0.44469640750037587,12
iz271,0.0,100,0,8.50606382258461,0.2665318306758111,13
iz271,0.0,100,1,8.50547864023718,0.2679842334220879,13
iz271,0.0,100,2,8.50588971760956,0.2728331900191949,13
iz271,0.0,100,3,8.505034535515692,0.27118862358592666,13
iz271,0.0,100,0,11.80750457120844,0.15619169709983938,14
iz271,0.0,100,1,11.806502455212446,0.15781060034104044,14
iz271,0.0,100,2,11.806198190797708,0.16041151541986554,14
iz271,0.0,100,3,11.806881002802957,0.15935614858539138,14
iz271,0.0,100,0,16.387024876379048,0.08712652850673974,15
iz271,0.0,100,1,16.387607554146214,0.08848272731439288,15
iz271,0.0,100,2,16.38656533756863,0.0891186463052176,15
iz271,0.0,100,3,16.386407551505698,0.09012118578883865,15
iz271,0.0,100,0,22.736844521035803,0.04511056921813661,16
iz271,0.0,100,1,22.73813984319158,0.04614575790033504,16
iz271,0.0,100,2,22.739285119715674,0.046871298281410345,16
iz271,0.0,100,3,22.73826487926214,0.04745132936216012,16
iz271,0.0,100,0,31.547758183458832,0.020678623058673518,17
iz271,0.0,100,1,31.547426124354704,0.022087170214075913,17
iz271,0.0,100,2,31.545206789547535,0.021794133377596836,17
iz271,0.0,100,3,31.54545041885299,0.022119367891973774,17
iz271,0.0,100,0,43.76279964441359,0.008589678058120498,18
iz271,0.0,100,1,43.76305575511238,0.009212030674267568,18
iz271,0.0,100,2,43.76304326051341,0.008598562639127394,18
iz271,0.0,100,3,43.762739441401195,0.009004169960254105,18
iz271,0.0,300,0,0.12220822099477664,29.64769796417531,0
iz271,0.0,300,1,0.12214689446889399,29.915983270201547,0
iz271,0.0,300,2,0.12221416547834497,29.770740155786402,0
iz271,0.0,300,3,0.12232550107292192,29.33030427574603,0
iz271,0.0,300,0,0.1683274581376681,33.43254771210535,1
iz271,0.0,300,1,0.16850188472757724,32.63204992629489,1
iz271,0.0,300,2,0.16822146977950153,33.21512337390272,1
iz271,0.0,300,3,0.16809804916871976,33.57993958276671,1
iz271,0.0,300,0,0.23202491478506082,28.816811705468428,2
iz271,0.0,300,1,0.23202053687239269,28.84442790303296,2
iz271,0.0,300,2,0.23213820291016124,28.70712587757612,2
iz271,0.0,300,3,0.2319960439751378,28.50020316796201,2
iz271,0.0,300,0,0.3213143314787977,21.543272076507765,3
iz271,0.0,300,1,0.3207786230833766,21.311873055160653,3
iz271,0.0,300,2,0.32120023815657406,21.41941629707509,3
iz271,0.0,300,3,0.32156315614568365,21.632482099545594,3
iz271,0.0,300,0,0.4449861599123002,15.146045788160258,4
iz271,0.0,300,1,0.4454167530305825,15.160689492199307,4
iz271,0.0,300,2,0.4449265528934766,15.07812777177368,4
iz271,0.0,300,3,0.4453739837321367,15.042428279450643,4
iz271,0.0,300,0,0.617167438512025,10.211092884923648,5
iz271,0.0,300,1,0.617224469705157,10.178079416352421,5
iz271,0.0,300,2,0.6173407841748798,10.104637347320336,5
iz271,0.0,300,3,0.6172429603667141,10.123122543081278,5
iz271,0.0,300,0,0.855722711060895,6.760135629982576,6
iz271,0.0,300,1,0.8558895241919899,6.846356000450249,6
iz271,0.0,300,2,0.8553487751634457,6.827307458369094,6
iz271,0.0,300,3,0.8559532925340894,6.765431710189257,6
iz271,0.0,300,0,1.1874804377959758,4.413006931841509,7
iz271,0.0,300,1,1.1877856101306081,4.449536397058211,7
iz271,0.0,300,2,1.1871057427808216,4.455639769802634,7
